article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis,human_label,human_notes
20241003083000-1290,TCS.NS,"Infosys, Wipro, KPIT Tech, TCS, HCL Tech: IT stocks headed for 2014-2018 like consolidation?",https://www.businesstoday.in/markets/stocks/story/infosys-wipro-kpit-tech-tcs-hcl-tech-it-stocks-headed-for-2014-2018-like-consolidation-448513-2024-10-03,https://www.businesstoday.in/markets/stocks/story/infosys-wipro-kpit-tech-tcs-hcl-tech-it-stocks-headed-for-2014-2018-like-consolidation-448513-2024-10-03,businesstoday.in,2024-10-03T14:00:00+05:30,2024-10-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241003100000-807,TCS.NS,"Tech glitch on HDFC Securities' NSE F&O segment, brokerage says 'working with our vendor TCS'",https://www.moneycontrol.com/news/business/markets/tech-glitch-on-hdfc-securities-nse-fo-segment-brokerage-says-working-with-our-vendor-tcs-12834782.html,https://www.moneycontrol.com/news/business/markets/tech-glitch-on-hdfc-securities-nse-fo-segment-brokerage-says-working-with-our-vendor-tcs-12834782.html,moneycontrol.com,2024-10-03T15:30:00+05:30,2024-10-04,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241003124500-273,TCS.NS,"'Working with vendor TCS to resolve,' says HDFC Securities after technical glitch",https://www.businesstoday.in/markets/story/working-with-vendor-tcs-to-resolve-says-hdfc-securities-after-technical-glitch-448565-2024-10-03,https://www.businesstoday.in/markets/story/working-with-vendor-tcs-to-resolve-says-hdfc-securities-after-technical-glitch-448565-2024-10-03,businesstoday.in,2024-10-03T18:15:00+05:30,2024-10-04,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241004044500-388,TCS.NS,"Stocks to buy today: Cipla, TCS among top 8 trading ideas for 4 October 2024",https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-cipla-tcs-among-top-8-trading-ideas-for-4-october-2024/articleshow/113925883.cms,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-cipla-tcs-among-top-8-trading-ideas-for-4-october-2024/articleshow/113925883.cms,indiatimes.com,2024-10-04T10:15:00+05:30,2024-10-04,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241005064500-433,TCS.NS,Signs of recovery in IT space; HCL Technologies & TCS could give over 20% return in 1 year,https://economictimes.indiatimes.com/markets/stocks/news/signs-of-recovery-in-it-space-hcl-technologies-tcs-could-give-over-20-return-in-1-year/articleshow/113957490.cms,https://economictimes.indiatimes.com/markets/stocks/news/signs-of-recovery-in-it-space-hcl-technologies-tcs-could-give-over-20-return-in-1-year/articleshow/113957490.cms,indiatimes.com,2024-10-05T12:15:00+05:30,2024-10-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241006073000-446,TCS.NS,"Q2 results season begins this week with TCS, IREDA, DMart. Check out the earnings calendar",https://economictimes.indiatimes.com/markets/stocks/earnings/q2-results-season-begins-this-week-with-tcs-ireda-dmart-check-out-the-earnings-calendar/articleshow/113981423.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/q2-results-season-begins-this-week-with-tcs-ireda-dmart-check-out-the-earnings-calendar/articleshow/113981423.cms,indiatimes.com,2024-10-06T13:00:00+05:30,2024-10-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241006104500-123,TCS.NS,"Q2 results: TCS, IREDA, Avenue Supermarts among companies to declare earnings next week; check full list here",https://www.livemint.com/companies/company-results/q2-results-tcs-ireda-avenue-supermarts-among-companies-to-declare-earnings-next-week-check-full-list-here-11728204793839.html,https://www.livemint.com/companies/company-results/q2-results-tcs-ireda-avenue-supermarts-among-companies-to-declare-earnings-next-week-check-full-list-here-11728204793839.html,livemint.com,2024-10-06T16:15:00+05:30,2024-10-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241006181500-520,TCS.NS,"Top news on Oct 6: TCS Q2 results next week, Middle East conflict, death at IAF Chennai Airshow, and more",https://www.livemint.com/news/india/top-news-on-oct-6-tcs-q2-results-next-week-middle-east-conflict-death-at-iaf-chennai-airshow-and-more-11728228951528.html,https://www.livemint.com/news/india/top-news-on-oct-6-tcs-q2-results-next-week-middle-east-conflict-death-at-iaf-chennai-airshow-and-more-11728228951528.html,livemint.com,2024-10-06T23:45:00+05:30,2024-10-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241006203000-238,TCS.NS,"Top News On Oct 6: TCS Q2 Results Next Week, Middle East Conflict, Death At IAF Chennai Airshow, And More",https://menafn.com/1108751092/Top-News-On-Oct-6-TCS-Q2-Results-Next-Week-Middle-East-Conflict-Death-At-IAF-Chennai-Airshow-And-More,https://menafn.com/1108751092/Top-News-On-Oct-6-TCS-Q2-Results-Next-Week-Middle-East-Conflict-Death-At-IAF-Chennai-Airshow-And-More,menafn.com,2024-10-07T02:00:00+05:30,2024-10-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241007060000-509,TCS.NS,"Israel-Iran war: TCS, Adani Ports to BPCL — experts see selling heat in these 10 Indian stocks",https://www.livemint.com/market/stock-market-news/israeliran-war-tcs-adani-ports-to-bpcl-experts-see-selling-heat-in-these-10-indian-stocks-11728277448204.html,https://www.livemint.com/market/stock-market-news/israeliran-war-tcs-adani-ports-to-bpcl-experts-see-selling-heat-in-these-10-indian-stocks-11728277448204.html,livemint.com,2024-10-07T11:30:00+05:30,2024-10-07,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241007100000-1031,TCS.NS,"TCS, Infosys, Wipro, HCL Technologies: Which IT stock to buy ahead of Q2 result season?",https://www.businesstoday.in/markets/stock-picks/story/tcs-infosys-wipro-hcl-technologies-which-it-stock-to-buy-ahead-of-q2-result-season-449024-2024-10-07,https://www.businesstoday.in/markets/stock-picks/story/tcs-infosys-wipro-hcl-technologies-which-it-stock-to-buy-ahead-of-q2-result-season-449024-2024-10-07,businesstoday.in,2024-10-07T15:30:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241007131500-1002,TCS.NS,"Q2 earnings season begins: TCS, IREDA, Tata Elxsi, DMart to release Q2FY25 results this week; Here is the full list",https://www.financialexpress.com/business/industry-q2-earnings-season-begins-tcs-ireda-tata-elxsi-dmart-to-release-q2fy25-results-this-week-here-is-the-full-list-3632945/,https://www.financialexpress.com/business/industry-q2-earnings-season-begins-tcs-ireda-tata-elxsi-dmart-to-release-q2fy25-results-this-week-here-is-the-full-list-3632945/,financialexpress.com,2024-10-07T18:45:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241007141500-627,TCS.NS,TCS and AI: A New Era for African Business Leadership,https://www.itnewsafrica.com/2024/10/tcs-and-ai-a-new-era-for-african-business-leadership/,https://www.itnewsafrica.com/2024/10/tcs-and-ai-a-new-era-for-african-business-leadership/,itnewsafrica.com,2024-10-07T19:45:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241007221500-951,TCS.NS,BSNL project may aid TCS' steady topline growth in September quarter - Industry News,https://www.financialexpress.com/business/industry-bsnl-project-may-aid-tcs-steady-topline-growth-in-september-quarter-3633233/,https://www.financialexpress.com/business/industry-bsnl-project-may-aid-tcs-steady-topline-growth-in-september-quarter-3633233/,financialexpress.com,2024-10-08T03:45:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241008014500-488,TCS.NS,"Stocks To Watch: Kalyan Jewellers, IndusInd Bank, TCS, Tata Motors, HDFC Bank",https://www.financialexpress.com/market/stocks-to-watch-kalyan-jewellers-indusind-bank-tcs-tata-motors-hdfc-bank-ircon-international-bel-lemon-tree-hotels-heg-3633358/,https://www.financialexpress.com/market/stocks-to-watch-kalyan-jewellers-indusind-bank-tcs-tata-motors-hdfc-bank-ircon-international-bel-lemon-tree-hotels-heg-3633358/,financialexpress.com,2024-10-08T07:15:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241008074500-337,TCS.NS,TCS Q2 Earnings Preview: BSNL deal to power over 2% revenue jump,https://www.moneycontrol.com/news/business/earnings/tcs-q2-earnings-preview-bsnl-deal-to-power-over-2-revenue-jump-12837620.html,https://www.moneycontrol.com/news/business/earnings/tcs-q2-earnings-preview-bsnl-deal-to-power-over-2-revenue-jump-12837620.html,moneycontrol.com,2024-10-08T13:15:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241008091500-325,TCS.NS,"TCS Q2 Preview: Analysts expect single-digit profit rise, focus on outlook",https://www.business-standard.com/markets/news/tcs-q2-preview-analysts-expect-single-digit-profit-rise-focus-on-outlook-124100800368_1.html,https://www.business-standard.com/markets/news/tcs-q2-preview-analysts-expect-single-digit-profit-rise-focus-on-outlook-124100800368_1.html,business-standard.com,2024-10-08T14:45:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241008091500-574,TCS.NS,"TCS, Infy, HCL Tech: Should you buy or sell IT stocks ahead of Q2 results?",https://www.business-standard.com/markets/news/tcs-infy-hcl-tech-should-you-buy-or-sell-it-stocks-ahead-of-q2-results-124100800410_1.html,https://www.business-standard.com/markets/news/tcs-infy-hcl-tech-should-you-buy-or-sell-it-stocks-ahead-of-q2-results-124100800410_1.html,business-standard.com,2024-10-08T14:45:00+05:30,2024-10-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241008123000-26,TCS.NS,"TCS Q2 Earnings Preview: Gen AI, hiring among top five themes to watch out for",https://www.moneycontrol.com/technology/tcs-q2-earnings-gen-ai-hiring-among-top-five-themes-to-watch-out-for-article-12838107.html,https://www.moneycontrol.com/technology/tcs-q2-earnings-gen-ai-hiring-among-top-five-themes-to-watch-out-for-article-12838107.html,moneycontrol.com,2024-10-08T18:00:00+05:30,2024-10-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241008131500-1433,TCS.NS,TCS Empowers African Businesses to Lead with AI,https://www.engineeringnews.co.za/article/tcs-empowers-african-businesses-to-lead-with-ai-2024-10-08,https://www.engineeringnews.co.za/article/tcs-empowers-african-businesses-to-lead-with-ai-2024-10-08,engineeringnews.co.za,2024-10-08T18:45:00+05:30,2024-10-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241008144500-274,TCS.NS,"IT campus hiring: IT campus hiring to soar 25% this fiscal led by TCS, Infosys & Wipro",https://economictimes.indiatimes.com/tech/information-tech/it-campus-hiring-to-soar-25-this-fiscal-led-by-tcs-infosys-wipro/articleshow/114052356.cms,https://economictimes.indiatimes.com/tech/information-tech/it-campus-hiring-to-soar-25-this-fiscal-led-by-tcs-infosys-wipro/articleshow/114052356.cms,indiatimes.com,2024-10-08T20:15:00+05:30,2024-10-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009031500-968,TCS.NS,"IREDA, Vedanta, TCS: Key support and resistance levels for these buzzing stocks",https://www.businesstoday.in/markets/company-stock/story/ireda-vedanta-tcs-key-support-and-resistance-levels-for-these-buzzing-stocks-449280-2024-10-09,https://www.businesstoday.in/markets/company-stock/story/ireda-vedanta-tcs-key-support-and-resistance-levels-for-these-buzzing-stocks-449280-2024-10-09,businesstoday.in,2024-10-09T08:45:00+05:30,2024-10-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009050000-1066,TCS.NS,"IT campus hiring to soar 25% this fiscal led by TCS, Infosys & Wipro, ET Telecom",https://telecom.economictimes.indiatimes.com/news/enterprise-services/it-campus-hiring-to-soar-25-this-fiscal-led-by-tcs-infosys-wipro/114065127,https://telecom.economictimes.indiatimes.com/news/enterprise-services/it-campus-hiring-to-soar-25-this-fiscal-led-by-tcs-infosys-wipro/114065127,indiatimes.com,2024-10-09T10:30:00+05:30,2024-10-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009050000-1160,TCS.NS,"SBI, Bharti Airtel, NTPC, TCS to drive Q2 Nifty earnings; RIL, ONGC, Tata Steel to drag numbers",https://www.businesstoday.in/markets/stocks/story/sbi-bharti-airtel-ntpc-tcs-to-drive-q2-nifty-earnings-ril-ongc-tata-steel-to-drag-numbers-449292-2024-10-09,https://www.businesstoday.in/markets/stocks/story/sbi-bharti-airtel-ntpc-tcs-to-drive-q2-nifty-earnings-ril-ongc-tata-steel-to-drag-numbers-449292-2024-10-09,businesstoday.in,2024-10-09T10:30:00+05:30,2024-10-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009073000-273,TCS.NS,TCS Q2 preview: Revenue may grow by up to 7.7% YoY while 8-10% uptick in PAT seen,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q2-preview-revenue-may-grow-by-up-to-7-7-yoy-while-8-10-uptick-in-pat-seen/articleshow/114071007.cms,https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q2-preview-revenue-may-grow-by-up-to-7-7-yoy-while-8-10-uptick-in-pat-seen/articleshow/114071007.cms,indiatimes.com,2024-10-09T13:00:00+05:30,2024-10-09,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009103000-503,TCS.NS,"TCS Q2 Results Preview: Net profit likely to rise about 4%, revenue may grow over 2% QoQ on BSNL deal",https://www.livemint.com/companies/company-results/tcs-q2-results-preview-net-profit-likely-to-rise-about-4-revenue-may-grow-over-2-qoq-on-bsnl-deal-11728467616898.html,https://www.livemint.com/companies/company-results/tcs-q2-results-preview-net-profit-likely-to-rise-about-4-revenue-may-grow-over-2-qoq-on-bsnl-deal-11728467616898.html,livemint.com,2024-10-09T16:00:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009104500-1152,TCS.NS,"Hiring at engineering colleges to jump 25%: TCS, Infosys and these IT companies to lead",https://timesofindia.indiatimes.com/technology/tech-news/hiring-at-engineering-colleges-to-jump-25-tcs-infosys-and-these-it-companies-to-lead/articleshow/114073437.cms,https://timesofindia.indiatimes.com/technology/tech-news/hiring-at-engineering-colleges-to-jump-25-tcs-infosys-and-these-it-companies-to-lead/articleshow/114073437.cms,indiatimes.com,2024-10-09T16:15:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009150000-1104,TCS.NS,"TCS Sustainathon Challenges Youth To Ideate And Invent Clean, Affordable Energy Solutions In South Africa",https://iafrica.com/tcs-sustainathon-challenges-youth-to-ideate-and-invent-clean-affordable-energy-solutions-in-south-africa/,https://iafrica.com/tcs-sustainathon-challenges-youth-to-ideate-and-invent-clean-affordable-energy-solutions-in-south-africa/,iafrica.com,2024-10-09T20:30:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009151500-1984,TCS.NS,"TCS to set up IT facility in AP, housing 10k employees: Lokesh",https://www.siasat.com/tcs-to-set-up-it-facility-in-ap-housing-10k-employees-lokesh-3110289/,https://www.siasat.com/tcs-to-set-up-it-facility-in-ap-housing-10k-employees-lokesh-3110289/,siasat.com,2024-10-09T20:45:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009151500-149,TCS.NS,"TCS plans IT facility with 10,000 staff in Visakhapatnam",https://www.thehindu.com/news/national/andhra-pradesh/tcs-plans-it-facility-with-10000-staff-in-visakhapatnam/article68737254.ece,https://www.thehindu.com/news/national/andhra-pradesh/tcs-plans-it-facility-with-10000-staff-in-visakhapatnam/article68737254.ece,thehindu.com,2024-10-09T20:45:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009153000-356,TCS.NS,TCS to set up IT facility housing 10k employees in Andhra Pradesh: Nara Lokesh,https://www.moneycontrol.com/news/business/tcs-to-set-up-it-facility-housing-10k-employees-in-andhra-pradesh-nara-lokesh-12839097.html,https://www.moneycontrol.com/news/business/tcs-to-set-up-it-facility-housing-10k-employees-in-andhra-pradesh-nara-lokesh-12839097.html,moneycontrol.com,2024-10-09T21:00:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009153000-72,TCS.NS,TCS to set up IT facility housing 10k employees in Andhra Pradesh Nara Lokesh,https://www.theweek.in/wire-updates/business/2024/10/09/dcm89-biz-tcs-andhra.html,https://www.theweek.in/wire-updates/business/2024/10/09/dcm89-biz-tcs-andhra.html,theweek.in,2024-10-09T21:00:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
20241009160000-795,TCS.NS,Ratan Tata's TCS to set up new IT facility for 10000 employees in...,https://www.dnaindia.com/business/report-ratan-tata-s-tcs-to-set-up-new-it-facility-for-10000-employees-in-andhra-pradesh-3112453,https://www.dnaindia.com/business/report-ratan-tata-s-tcs-to-set-up-new-it-facility-for-10000-employees-in-andhra-pradesh-3112453,dnaindia.com,2024-10-09T21:30:00+05:30,2024-10-10,gdelt_gkg_observation,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial performance, client deals, order wins, hiring, leadership, or dividend."
